,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
61,00-0026189,D.Jackson,DeSean Jackson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pr5m864fqvnoozihylrh",BAL,2022,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,9.0,0,0.0,0.0,16.0,5.0,0.0,-0.8722254,0,0.5625,0.1,0.103225805,0.22225806,0.0,0.9,1.9
62,00-0026197,C.Henne,Chad Henne,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ornr9pcnzveqlntqc7jx",KC,2022,7,REG,0,2,0.0,0,0.0,0.0,-0.0,0,0,-4.0,0.0,0.0,-1.8915138,0,0.0,,3,-3.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-0.3,-0.3
63,00-0026300,J.Johnson,Josh Johnson,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cr9xb7ode8isteiidqix",SF,2022,14,REG,1,2,10.0,0,0.0,0.0,-0.0,0,0,2.0,4.0,1.0,-0.8358491,0,5.0,,2,3.0,0,0.0,0.0,0.0,-3.6153255,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.7,0.7
64,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip",LA,2022,1,REG,29,41,240.0,1,3.0,7.0,49.0,1,0,239.0,124.0,14.0,-16.745453,0,1.0041841,0.025435816,1,2.0,0,0.0,0.0,1.0,0.1588079,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,7.8,7.8
65,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip",LA,2022,2,REG,27,36,272.0,3,2.0,1.0,-0.0,0,0,249.0,122.0,16.0,6.490207,0,1.0923694,0.17325176,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,18.88,18.88
66,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip",LA,2022,3,REG,18,25,249.0,0,0.0,1.0,10.0,0,0,220.0,180.0,10.0,10.104671,0,1.1318182,0.22196417,3,2.0,0,0.0,0.0,1.0,-1.5876558,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.16,10.16
67,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip",LA,2022,4,REG,32,48,254.0,0,1.0,7.0,54.0,1,1,244.0,139.0,16.0,-12.835559,0,1.0409836,0.0143436985,2,6.0,0,0.0,0.0,0.0,-0.30429175,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,6.76,6.76
68,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip",LA,2022,5,REG,28,42,308.0,1,1.0,5.0,35.0,2,2,322.0,172.0,9.0,-14.383166,0,0.95652175,0.020425893,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.32,10.32
69,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip",LA,2022,6,REG,26,33,253.0,1,1.0,1.0,4.0,0,0,146.0,153.0,16.0,3.050175,0,1.7328767,0.16021325,2,-3.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,11.82,11.82
70,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip",LA,2022,8,REG,22,33,187.0,1,0.0,2.0,20.0,0,0,138.0,99.0,11.0,0.43298313,0,1.3550725,0.04699086,2,-1.0,1,0.0,0.0,1.0,1.0505464,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,17.38,17.38
71,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip",LA,2022,9,REG,13,27,165.0,1,0.0,4.0,27.0,0,0,242.0,97.0,6.0,-4.6822386,0,0.6818182,-0.050395045,2,-1.0,0,1.0,0.0,0.0,-1.1819993,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.5,10.5
72,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip",LA,2022,11,REG,11,18,159.0,2,0.0,1.0,9.0,0,0,218.0,42.0,7.0,4.5310335,0,0.7293578,0.08265649,1,4.0,0,0.0,0.0,0.0,-0.63804686,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,14.76,14.76
73,00-0026544,C.Daniel,Chase Daniel,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jt8fvgeyuhsbpo9m9t4x",LAC,2022,10,REG,0,2,0.0,0,0.0,1.0,1.0,0,0,-10.0,0.0,0.0,-1.2977716,0,0.0,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.0,0.0
74,00-0026544,C.Daniel,Chase Daniel,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jt8fvgeyuhsbpo9m9t4x",LAC,2022,17,REG,3,3,27.0,0,0.0,0.0,-0.0,0,0,-17.0,44.0,1.0,1.368227,0,0.0,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.08,1.08
75,00-0026625,B.Hoyer,Brian Hoyer,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u0xo8skri7jc8abzzdts",NE,2022,4,REG,5,6,37.0,0,0.0,1.0,8.0,0,0,28.0,22.0,2.0,-2.126524,0,1.3214285,0.10188965,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.48,1.48
76,00-0027688,C.McCoy,Colt McCoy,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcoi7f6thyudufnh0dx",ARI,2022,10,REG,26,37,238.0,1,0.0,2.0,18.0,0,0,208.0,94.0,11.0,2.8018472,0,1.1442307,0.11419743,4,4.0,0,1.0,0.0,2.0,2.9329488,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,13.92,13.92
77,00-0027688,C.McCoy,Colt McCoy,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcoi7f6thyudufnh0dx",ARI,2022,11,REG,24,34,218.0,0,1.0,3.0,30.0,0,0,167.0,123.0,8.0,-4.4206853,0,1.3053892,0.04424698,3,6.0,0,0.0,0.0,1.0,-1.044379,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,7.32,7.32
78,00-0027688,C.McCoy,Colt McCoy,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcoi7f6thyudufnh0dx",ARI,2022,14,REG,27,40,246.0,0,1.0,6.0,45.0,0,0,301.0,116.0,11.0,-20.419024,0,0.81727576,0.02099295,5,24.0,0,1.0,0.0,1.0,-0.6439629,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.24,10.24
79,00-0027688,C.McCoy,Colt McCoy,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcoi7f6thyudufnh0dx",ARI,2022,15,REG,13,21,78.0,0,1.0,2.0,4.0,0,0,125.0,35.0,4.0,-8.046119,0,0.624,-0.022837643,2,2.0,0,0.0,0.0,1.0,-0.033716254,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.32,1.32
80,00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",ARI,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,13.0,0,0.0,0.0,42.0,0.0,1.0,-2.8312566,0,0.30952382,0.11111111,0.15789473,0.27719298,0.0,1.3,3.3
81,00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",ARI,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,7,16.0,0,0.0,0.0,49.0,9.0,1.0,-3.4234064,1,0.3265306,0.14893617,0.20502092,0.3669189,0.0,3.6,6.6
82,00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",ARI,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,24.0,0.0,0.0,-2.0464814,0,0.0,0.036363635,0.072289154,0.10514786,0.0,0.0,0.0
83,00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",ARI,2022,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,20.0,0,0.0,0.0,79.0,3.0,2.0,1.5688962,0,0.25316456,0.13157895,0.26962456,0.38610563,0.0,2.0,5.0
84,00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",ARI,2022,6,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,7.0,0,0.0,0.0,36.0,0.0,0.0,-6.0740128,0,0.19444445,0.11111111,0.105882354,0.24078432,0.0,0.7,2.7
85,00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",ARI,2022,8,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,26.0,0.0,0.0,-1.0924203,0,0.0,0.023255814,0.090277776,0.09807817,0.0,0.0,0.0
86,00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",ARI,2022,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,10.0,1,0.0,0.0,10.0,0.0,2.0,4.8940635,0,1.0,0.057142857,0.044843048,0.11710442,0.0,7.0,9.0
87,00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",ARI,2022,11,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,9,50.0,0,0.0,0.0,92.0,0.0,3.0,-3.998813,0,0.54347825,0.21428572,0.3694779,0.5800631,0.0,5.0,10.0
88,00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",ARI,2022,12,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,5.0,0,0.0,0.0,31.0,1.0,0.0,-0.15567899,0,0.16129032,0.074074075,0.113553114,0.1905983,0.0,0.5,1.5
89,00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",ARI,2022,14,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,7.0,0,0.0,0.0,17.0,1.0,0.0,-1.2308586,0,0.4117647,0.048780486,0.05610561,0.11244466,0.0,0.7,1.7
90,00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",ARI,2022,15,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,12.0,0.0,0.0,-6.4528427,0,0.0,0.057142857,0.04918033,0.120140515,0.0,0.0,0.0
91,00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",ARI,2022,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,17.0,0,0.0,0.0,15.0,2.0,0.0,1.191523,0,1.1333333,0.05263158,0.04054054,0.10732575,0.0,1.7,3.7
92,00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd",TB,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,17.0,0,0.0,0.0,2.0,1.332969,0,3,5,69.0,0,0.0,0.0,110.0,15.0,2.0,2.7300653,0,0.6272727,0.18518518,0.36065573,0.5302368,0.0,8.6,11.6
93,00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd",TB,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,7.0,0,0.0,0.0,51.0,4.0,1.0,0.21782072,0,0.13725491,0.03846154,0.15644172,0.1672015,0.0,0.7,1.7
94,00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd",TB,2022,8,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,0.0,0,0.0,0.0,0.0,-0.732782,0,2,4,21.0,1,0.0,0.0,26.0,5.0,1.0,3.1231823,0,0.8076923,0.0952381,0.088737205,0.20497319,0.0,8.1,10.1
95,00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd",TB,2022,9,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,5,28.0,0,0.0,0.0,61.0,13.0,2.0,0.22621733,0,0.45901638,0.09090909,0.22181818,0.29163638,0.0,2.8,4.8
96,00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd",TB,2022,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,53.0,1,0.0,0.0,63.0,40.0,3.0,4.3852034,0,0.84126985,0.1724138,0.2413793,0.4275862,0.0,11.3,14.3
97,00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd",TB,2022,12,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,15.0,0,0.0,0.0,1.0,1.5926071,0,3,4,40.0,0,0.0,0.0,67.0,9.0,1.0,-0.6011553,0,0.5970149,0.0952381,0.20489296,0.2862822,0.0,5.5,8.5
98,00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd",TB,2022,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,28.0,0,0.0,0.0,97.0,12.0,1.0,-0.6800988,0,0.28865978,0.11320755,0.31391585,0.3895524,0.0,2.8,5.8
99,00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd",TB,2022,14,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,8,38.0,0,0.0,0.0,80.0,16.0,2.0,0.74811107,0,0.475,0.15686275,0.23809524,0.4019608,0.0,3.8,8.8
100,00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd",TB,2022,16,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,5.0,0,0.0,0.0,22.0,3.0,0.0,-1.4458438,0,0.22727273,0.041666668,0.0969163,0.13034141,0.0,0.5,1.5
101,00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd",TB,2022,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,13.0,0,0.0,0.0,1.0,0.9980598,0,1,2,10.0,0,0.0,0.0,16.0,7.0,0.0,-1.2176658,0,0.625,0.04761905,0.04719764,0.10446692,0.0,2.3,3.3
102,00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",NO,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,22.0,0,0.0,0.0,2.0,2.264447,0,1,1,1.0,0,1.0,1.0,-6.0,7.0,0.0,-4.832686,0,-0.16666667,0.03125,-0.020134227,0.03278104,0.0,0.3,1.3
103,00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",NO,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,58.0,0,1.0,1.0,3.0,-4.429075,0,2,2,3.0,0,0.0,0.0,-9.0,12.0,0.0,-0.9177917,0,-0.33333334,0.05,-0.016853932,0.06320225,0.0,4.1,6.1
104,00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",NO,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,18.0,1,0.0,0.0,1.0,-0.1908996,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,7.8,7.8
105,00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",NO,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,30.0,0,0.0,0.0,1.0,-1.4762793,0,3,3,13.0,0,0.0,0.0,1.0,12.0,0.0,-1.4000698,0,13.0,0.10714286,0.003215434,0.16296509,0.0,4.3,7.3
106,00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",NO,2022,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,9,16.0,0,0.0,0.0,0.0,-5.5599804,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,3.6,3.6
107,00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",NO,2022,6,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,9,46.0,0,0.0,0.0,3.0,0.58866185,0,1,2,11.0,0,0.0,0.0,-6.0,10.0,1.0,1.4570172,0,-1.8333334,0.06451613,-0.0234375,0.080367945,0.0,5.7,6.7
108,00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",NO,2022,7,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,6.0,0,0.0,0.0,1.0,-1.1387064,0,3,3,16.0,0,0.0,0.0,4.0,12.0,1.0,-0.19896868,0,4.0,0.06521739,0.010810811,0.105393656,0.0,2.2,5.2
109,00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",NO,2022,8,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,2.0,0,0.0,0.0,0.0,2.0,0.0,-1.5173702,0,0.0,0.033333335,0.0,0.05,0.0,0.2,1.2
110,00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",NO,2022,12,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,10.0,0,0.0,0.0,1.0,-0.12676495,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.1233965,0,0.0,0.033333335,0.0,0.05,0.0,1.0,1.0
111,00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",NO,2022,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,7,27.0,0,0.0,0.0,0.0,-0.96116513,0,5,5,22.0,0,0.0,0.0,-1.0,23.0,0.0,-0.23320973,0,-22.0,0.17857143,-0.0047393367,0.2645396,0.0,4.9,9.9
112,00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug",NO,2022,4,REG,20,28,236.0,1,0.0,2.0,9.0,1,1,311.0,56.0,11.0,6.534018,1,0.75884247,0.16704848,1,3.0,0,0.0,0.0,0.0,0.21899255,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,13.74,13.74
113,00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug",NO,2022,5,REG,16,24,187.0,1,1.0,1.0,6.0,0,0,179.0,111.0,8.0,0.0144955665,0,1.0446928,0.04981844,7,4.0,0,0.0,0.0,1.0,-1.3530995,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,9.88,9.88
114,00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug",NO,2022,6,REG,17,32,162.0,1,0.0,1.0,7.0,0,0,232.0,70.0,10.0,3.3422487,0,0.69827586,0.027572842,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.48,10.48
115,00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug",NO,2022,7,REG,30,47,361.0,4,3.0,0.0,-0.0,0,0,377.0,187.0,15.0,-1.3456372,0,0.9575597,0.10311029,4,21.0,0,0.0,0.0,2.0,1.761421,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,26.54,26.54
116,00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug",NO,2022,8,REG,22,30,229.0,2,0.0,0.0,-0.0,0,0,168.0,126.0,12.0,9.861516,0,1.3630953,0.19328262,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,17.16,17.16
117,00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug",NO,2022,9,REG,19,29,210.0,1,1.0,4.0,28.0,0,0,198.0,95.0,9.0,-4.556197,0,1.060606,0.02865812,2,5.0,0,0.0,0.0,1.0,-0.0052583013,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.9,10.9
118,00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug",NO,2022,10,REG,17,27,174.0,1,2.0,2.0,17.0,1,0,266.0,46.0,8.0,-1.4114023,0,0.65413535,0.010770439,3,1.0,0,1.0,0.0,0.0,-5.211121,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,7.06,7.06
119,00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug",NO,2022,11,REG,21,25,260.0,3,0.0,3.0,32.0,0,0,186.0,114.0,13.0,10.676714,0,1.3978494,0.26042426,2,-2.0,0,0.0,0.0,0.0,-0.83079,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,22.2,22.2
120,00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug",NO,2022,12,REG,18,29,204.0,0,0.0,1.0,7.0,0,0,216.0,92.0,8.0,0.33072028,0,0.9444444,0.031125145,4,21.0,0,0.0,0.0,0.0,-0.18040729,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.26,10.26
